,_id,account,collateralAmountTotal,collateralAmountTotalUsd,token,symbol,timestamp,__v
71,643acb96f6ca059ac1b56c27,0x76119cb6531BFB152C0E4355Ec5F697eBB18A0B0,2.0,2.252,0x0c4b9f731696bed1b0834f48a7f24e513dc3cfd7,aEthEURS,1678363968,0
72,643acb97f6ca059ac1b56c2d,0x76119cb6531BFB152C0E4355Ec5F697eBB18A0B0,0.3164876807883883,1265.950723153553,0xe1a933729068b0b51452bac510ce94dd9ab57a11,aEthWETH,1678364076,0
73,643acb97f6ca059ac1b56c33,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,225.0,67500.0,0xd3b304653e6dfb264212f7dd427f9e926b2eaa05,aEthAAVE,1678364160,0
74,643acb98f6ca059ac1b56c40,0x3a401D1B6aB6d751cC268d1420010140dE55eE38,0.21099178673336372,843.9671469334548,0xe1a933729068b0b51452bac510ce94dd9ab57a11,aEthWETH,1678364304,0
75,643acb98f6ca059ac1b56c46,0x76119cb6531BFB152C0E4355Ec5F697eBB18A0B0,17201.155891795624,516034.67675386876,0xd21a6990e47a07574dd6a876f6b5557c990d5867,aEthLINK,1678364316,0
76,643acb99f6ca059ac1b56c53,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,2.01000547,120600.32819999999,0x89b6d1393d1066f88eafd8ba50ce13307529fc95,aEthWBTC,1678364700,0
77,643acb9af6ca059ac1b56c59,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,2123.732893920048,63711.986817601435,0xd21a6990e47a07574dd6a876f6b5557c990d5867,aEthLINK,1678364784,0
78,643acb9af6ca059ac1b56c5f,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,21022.28,23671.087279999996,0x0c4b9f731696bed1b0834f48a7f24e513dc3cfd7,aEthEURS,1678364880,0
79,643acb9bf6ca059ac1b56c65,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,1.6000023300000001,96000.1398,0x89b6d1393d1066f88eafd8ba50ce13307529fc95,aEthWBTC,1678364964,0
80,643acb9bf6ca059ac1b56c6a,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,3.0000054699999996,180000.3282,0x89b6d1393d1066f88eafd8ba50ce13307529fc95,aEthWBTC,1678364976,0
81,643acb9cf6ca059ac1b56c75,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,150.0,45000.0,0xd3b304653e6dfb264212f7dd427f9e926b2eaa05,aEthAAVE,1678365000,0
82,643acb9cf6ca059ac1b56c7a,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,1.7000023300000002,102000.13980000002,0x89b6d1393d1066f88eafd8ba50ce13307529fc95,aEthWBTC,1678365072,0
83,643acb9cf6ca059ac1b56c84,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,300.0,90000.0,0xd3b304653e6dfb264212f7dd427f9e926b2eaa05,aEthAAVE,1678365084,0
84,643acb9df6ca059ac1b56c8a,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,1107.116675467913,33213.500264037386,0xd21a6990e47a07574dd6a876f6b5557c990d5867,aEthLINK,1678365108,0
85,643acb9df6ca059ac1b56c8f,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,3023.732893920048,90711.98681760144,0xd21a6990e47a07574dd6a876f6b5557c990d5867,aEthLINK,1678365132,0
86,643acb9ef6ca059ac1b56c95,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,20007.290466,20007.290466,0xfbe6e10f1e7b15e2e7904a5ca249a8b6df8d4309,aEthUSDT,1678365180,0
87,643acb9ef6ca059ac1b56c99,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,30022.28,33805.08727999999,0x0c4b9f731696bed1b0834f48a7f24e513dc3cfd7,aEthEURS,1678365180,0
88,643acb9ef6ca059ac1b56c9e,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,39022.14155,39022.14155,0xfbe6e10f1e7b15e2e7904a5ca249a8b6df8d4309,aEthUSDT,1678365216,0
89,643acb9ff6ca059ac1b56ca4,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,19010.03,21405.293779999996,0x0c4b9f731696bed1b0834f48a7f24e513dc3cfd7,aEthEURS,1678365228,0
90,643acb9ff6ca059ac1b56caa,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,30037.802336,30037.802336,0x55d45c6649a0ff74097d66aa6a6ae18a66bb2ff3,aEthUSDC,1678365252,0
91,643acba0f6ca059ac1b56cb0,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,20008.83459497553,20008.83459497553,0x67550df3290415611f6c140c81cd770ff1742cb9,aEthDAI,1678365264,0
92,643acba0f6ca059ac1b56cb5,0x0f831a90fD7Cd559404b77D4B42Aa3ef4cc28a63,70066.158413,70066.158413,0x55d45c6649a0ff74097d66aa6a6ae18a66bb2ff3,aEthUSDC,1678365300,0
93,643acba0f6ca059ac1b56cbb,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,22523.626492,22523.626492,0x55d45c6649a0ff74097d66aa6a6ae18a66bb2ff3,aEthUSDC,1678365300,0
94,643acba1f6ca059ac1b56cbf,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,0.10549594781943203,421.98379127772813,0xe1a933729068b0b51452bac510ce94dd9ab57a11,aEthWETH,1678365336,0
95,643acba1f6ca059ac1b56cc5,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,30017.66842942262,30017.66842942262,0x67550df3290415611f6c140c81cd770ff1742cb9,aEthDAI,1678365420,0
96,643acba4f6ca059ac1b56ce4,0x0f831a90fD7Cd559404b77D4B42Aa3ef4cc28a63,200.0,60000.0,0xd3b304653e6dfb264212f7dd427f9e926b2eaa05,aEthAAVE,1678365516,0
97,643acba4f6ca059ac1b56ce9,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,48023.141728,48023.141728,0xfbe6e10f1e7b15e2e7904a5ca249a8b6df8d4309,aEthUSDT,1678365660,0
98,643acba4f6ca059ac1b56cee,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,24508.834859302093,24508.834859302093,0x67550df3290415611f6c140c81cd770ff1742cb9,aEthDAI,1678365828,0
99,643acba5f6ca059ac1b56cf3,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,25023.626507,25023.626507,0x55d45c6649a0ff74097d66aa6a6ae18a66bb2ff3,aEthUSDC,1678365876,0
100,643acba5f6ca059ac1b56cf8,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,18010.03,20279.293779999996,0x0c4b9f731696bed1b0834f48a7f24e513dc3cfd7,aEthEURS,1678365948,0
101,643acba5f6ca059ac1b56d03,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,20008.834998530077,20008.834998530077,0x67550df3290415611f6c140c81cd770ff1742cb9,aEthDAI,1678366032,0
102,643acba6f6ca059ac1b56d0e,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,4023.732893920048,120711.98681760144,0xd21a6990e47a07574dd6a876f6b5557c990d5867,aEthLINK,1678367112,0
103,643acba6f6ca059ac1b56d13,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,4.00000547,240000.3282,0x89b6d1393d1066f88eafd8ba50ce13307529fc95,aEthWBTC,1678367148,0
104,643acba6f6ca059ac1b56d18,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,40022.28,45065.08727999999,0x0c4b9f731696bed1b0834f48a7f24e513dc3cfd7,aEthEURS,1678367196,0
105,643acba6f6ca059ac1b56d1d,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,40017.66900526397,40017.66900526397,0x67550df3290415611f6c140c81cd770ff1742cb9,aEthDAI,1678367208,0
106,643acba7f6ca059ac1b56d22,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,400.0,120000.0,0xd3b304653e6dfb264212f7dd427f9e926b2eaa05,aEthAAVE,1678367232,0
107,643acba7f6ca059ac1b56d27,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,40037.802397,40037.802397,0x55d45c6649a0ff74097d66aa6a6ae18a66bb2ff3,aEthUSDC,1678367268,0
108,643acba7f6ca059ac1b56d2c,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,58023.143993000005,58023.143993000005,0xfbe6e10f1e7b15e2e7904a5ca249a8b6df8d4309,aEthUSDT,1678367424,0
109,643acba8f6ca059ac1b56d32,0xeeE072349A531CbD66BA9fD1a6d55197a1Fc022b,2.0000027400000002,120000.16440000001,0x89b6d1393d1066f88eafd8ba50ce13307529fc95,aEthWBTC,1678367700,0
110,643acba8f6ca059ac1b56d38,0xeeE072349A531CbD66BA9fD1a6d55197a1Fc022b,200.0,60000.0,0xd3b304653e6dfb264212f7dd427f9e926b2eaa05,aEthAAVE,1678367772,0
111,643acba9f6ca059ac1b56d3e,0xeeE072349A531CbD66BA9fD1a6d55197a1Fc022b,20008.833847727736,20008.833847727736,0x67550df3290415611f6c140c81cd770ff1742cb9,aEthDAI,1678367820,0
112,643acba9f6ca059ac1b56d43,0xBccD3054e883F66a71bA0f5c059322170b58A4Ef,276.00028045,16560016.827,0x89b6d1393d1066f88eafd8ba50ce13307529fc95,aEthWBTC,1678372548,0
113,643acba9f6ca059ac1b56d49,0x2c64a1D5D602E7Fb6d21dA6211DceCc6E17a0649,1.02000142,61200.0852,0x89b6d1393d1066f88eafd8ba50ce13307529fc95,aEthWBTC,1678373016,0
114,643acbaaf6ca059ac1b56d4e,0x2c64a1D5D602E7Fb6d21dA6211DceCc6E17a0649,1.04000142,62400.0852,0x89b6d1393d1066f88eafd8ba50ce13307529fc95,aEthWBTC,1678373100,0
115,643acbaaf6ca059ac1b56d54,0x2c64a1D5D602E7Fb6d21dA6211DceCc6E17a0649,64.8,19440.0,0xd3b304653e6dfb264212f7dd427f9e926b2eaa05,aEthAAVE,1678373148,0
116,643acbabf6ca059ac1b56d5a,0x2c64a1D5D602E7Fb6d21dA6211DceCc6E17a0649,669.951527360995,20098.54582082985,0xd21a6990e47a07574dd6a876f6b5557c990d5867,aEthLINK,1678373208,0
117,643acbabf6ca059ac1b56d60,0x2c64a1D5D602E7Fb6d21dA6211DceCc6E17a0649,15328.45,17259.8347,0x0c4b9f731696bed1b0834f48a7f24e513dc3cfd7,aEthEURS,1678373304,0
118,643acbacf6ca059ac1b56d66,0x2c64a1D5D602E7Fb6d21dA6211DceCc6E17a0649,11902.580515427257,11902.580515427257,0x67550df3290415611f6c140c81cd770ff1742cb9,aEthDAI,1678373352,0
119,643acbadf6ca059ac1b56d74,0x2c64a1D5D602E7Fb6d21dA6211DceCc6E17a0649,13074.344234,13074.344234,0x55d45c6649a0ff74097d66aa6a6ae18a66bb2ff3,aEthUSDC,1678373496,0
120,643acbaff6ca059ac1b56d8b,0xfeDf46f6580A50Ad8Ef749C51AC9DCe3AaE43cce,50.0,15000.0,0xd3b304653e6dfb264212f7dd427f9e926b2eaa05,aEthAAVE,1678375044,0
121,643acbb0f6ca059ac1b56d91,0xfeDf46f6580A50Ad8Ef749C51AC9DCe3AaE43cce,2000.8832581133474,2000.8832581133474,0x67550df3290415611f6c140c81cd770ff1742cb9,aEthDAI,1678375176,0
122,643acbb1f6ca059ac1b56da7,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,23016.780617094257,23016.780617094257,0x67550df3290415611f6c140c81cd770ff1742cb9,aEthDAI,1678376244,0
123,643acbb2f6ca059ac1b56db5,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,1.699031632706287,6796.126530825149,0xe1a933729068b0b51452bac510ce94dd9ab57a11,aEthWETH,1678376676,0
124,643acbb3f6ca059ac1b56dbb,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,1815.4182743257177,54462.54822977153,0xd21a6990e47a07574dd6a876f6b5557c990d5867,aEthLINK,1678376772,0
125,643acbb3f6ca059ac1b56dc1,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,13006.556465,13006.556465,0xfbe6e10f1e7b15e2e7904a5ca249a8b6df8d4309,aEthUSDT,1678376820,0
126,643acbb3f6ca059ac1b56dc6,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,1.9990333677482552,7996.133470993021,0xe1a933729068b0b51452bac510ce94dd9ab57a11,aEthWETH,1678376880,0
