,_id,account,debtAmountTotal,debtAmountTotalUsd,token,symbol,type,retaining,highestAmount,timestamp,__v
21,643acb8ff6ca059ac1b56bbd,0x12bEf9F06cE1e92cF2eF3e7DC282B70fA1e7Fab2,50.00000575392461,50.00000575392461,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,50.00000575392461,1678312812,0
22,643acb8ff6ca059ac1b56bc4,0x12bEf9F06cE1e92cF2eF3e7DC282B70fA1e7Fab2,1.1502364962723277e-05,1.1502364962723277e-05,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,False,50.00000575392461,1678313208,0
23,643acb90f6ca059ac1b56bda,0x75E5f31F424F013C641Bb28DABBCae10E1439627,0.000404630596247289,1.6185223849891561,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,0.000404630596247289,1678343172,0
24,643acb93f6ca059ac1b56bff,0x6512004D778466DdE511585289ae5B2405AFfF11,6.202924599545686,6.202924599545686,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,6.202924599545686,1678350036,0
25,643acb94f6ca059ac1b56c0d,0x9e2A5304aEE86cd316d1A355570431b2c67782DC,20.0,20.0,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,20.0,1678350672,0
26,643acb97f6ca059ac1b56c38,0x0f831a90fD7Cd559404b77D4B42Aa3ef4cc28a63,7.012310378914343,28049.24151565737,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,7.012310378914343,1678364220,0
27,643acb99f6ca059ac1b56c4b,0x0f831a90fD7Cd559404b77D4B42Aa3ef4cc28a63,7.212310398042302,28849.241592169208,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,7.212310398042302,1678364364,0
28,643acb9bf6ca059ac1b56c6e,0x0f831a90fD7Cd559404b77D4B42Aa3ef4cc28a63,7.312310529927098,29249.242119708393,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,7.312310529927098,1678364976,0
29,643acb9cf6ca059ac1b56c7e,0x0f831a90fD7Cd559404b77D4B42Aa3ef4cc28a63,7.322310554991055,29289.24221996422,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,7.322310554991055,1678365072,0
30,643acba2f6ca059ac1b56ccb,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,4500.000813429948,4500.000813429948,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,4500.000813429948,1678365432,0
31,643acba2f6ca059ac1b56cd3,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,5002.673451000001,5002.673451000001,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,True,5002.673451000001,1678365480,0
32,643acba3f6ca059ac1b56cdc,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,18016.399927,18016.399927,0x61b537b07845515e76c6a756b4f19e75f067363d,variableDebtEthUSDT,variable,True,18016.399927,1678365504,0
33,643acba5f6ca059ac1b56cfd,0xdd9c5568D1737B1A646940c9B9d80DCF9C6bA248,0.001626096929612686,0.001626096929612686,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,False,4500.000813429948,1678366032,0
34,643acba5f6ca059ac1b56d07,0x0f831a90fD7Cd559404b77D4B42Aa3ef4cc28a63,12.322310870410227,49289.24348164091,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,12.322310870410227,1678366260,0
35,643acbacf6ca059ac1b56d6c,0x2c64a1D5D602E7Fb6d21dA6211DceCc6E17a0649,9705.462438553357,9705.462438553357,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,9705.462438553357,1678373424,0
36,643acbaef6ca059ac1b56d7b,0x2c64a1D5D602E7Fb6d21dA6211DceCc6E17a0649,432.32,486.79231999999996,0xe416c2a158537db54b279d2a81609f5571cae297,variableDebtEthEURS,variable,True,432.32,1678373568,0
37,643acbaff6ca059ac1b56d83,0xBccD3054e883F66a71bA0f5c059322170b58A4Ef,253.27213931832634,1013088.5572733054,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,253.27213931832634,1678373616,0
38,643acbb0f6ca059ac1b56d97,0xfeDf46f6580A50Ad8Ef749C51AC9DCe3AaE43cce,600.2811634834336,600.2811634834336,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,600.2811634834336,1678375344,0
39,643acbb1f6ca059ac1b56d9f,0xfeDf46f6580A50Ad8Ef749C51AC9DCe3AaE43cce,202.1659791036824,6064.979373110472,0x6b7a94087d56571b4f31765fbb3e761d95c34da5,variableDebtEthLINK,variable,True,202.1659791036824,1678375512,0
40,643acbb2f6ca059ac1b56dad,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,2000.9369536771821,2000.9369536771821,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,2000.9369536771821,1678376484,0
41,643acbb4f6ca059ac1b56dcc,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,0.3,1200.0,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,0.3,1678377024,0
42,643acbb5f6ca059ac1b56dd9,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,0.0,0.0,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,False,0.3,1678377324,0
43,643acbb5f6ca059ac1b56de1,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,5000.0,5629.999999999999,0xe416c2a158537db54b279d2a81609f5571cae297,variableDebtEthEURS,variable,True,5000.0,1678377396,0
44,643acbb6f6ca059ac1b56de9,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,606.4978793389547,18194.93638016864,0x6b7a94087d56571b4f31765fbb3e761d95c34da5,variableDebtEthLINK,variable,True,606.4978793389547,1678377468,0
45,643acbb7f6ca059ac1b56dfc,0x914245FA2e176e8EA47f01c0CdF3346619Df572a,7503.5125458234725,7503.5125458234725,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,7503.5125458234725,1678377636,0
46,643acbb8f6ca059ac1b56e05,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,0.04000294,2400.1764,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,True,0.04000294,1678377648,0
47,643acbbaf6ca059ac1b56e22,0x914245FA2e176e8EA47f01c0CdF3346619Df572a,0.3795,22770.0,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,True,0.3795,1678377984,0
48,643acbbbf6ca059ac1b56e34,0x914245FA2e176e8EA47f01c0CdF3346619Df572a,0.0,0.0,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,False,0.3795,1678378128,0
49,643acbbdf6ca059ac1b56e4e,0x8B86345574cc099F758588C251A1CF1Bc84A70cD,0.20001472,12000.8832,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,True,0.20001472,1678378476,0
50,643acbbef6ca059ac1b56e56,0x8B86345574cc099F758588C251A1CF1Bc84A70cD,0.8629875974607826,3451.9503898431303,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,0.8629875974607826,1678378584,0
51,643acbbef6ca059ac1b56e5e,0x8B86345574cc099F758588C251A1CF1Bc84A70cD,300.0,300.0,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,300.0,1678378740,0
52,643acbbff6ca059ac1b56e6c,0x838fbfD5645403C41DE2b3656fb9dD6F8BF6De25,4001.8723254793285,4001.8723254793285,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,4001.8723254793285,1678379784,0
53,643acbc0f6ca059ac1b56e7a,0x838fbfD5645403C41DE2b3656fb9dD6F8BF6De25,404.3317426008754,12129.952278026261,0x6b7a94087d56571b4f31765fbb3e761d95c34da5,variableDebtEthLINK,variable,True,404.3317426008754,1678379892,0
54,643acbc1f6ca059ac1b56e88,0x838fbfD5645403C41DE2b3656fb9dD6F8BF6De25,0.20001472,12000.8832,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,True,0.20001472,1678380036,0
55,643acbc2f6ca059ac1b56e96,0x6D3a6FDa22aA10822326eFdd4501c0eFd8958148,2000.935834411534,2000.935834411534,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,2000.935834411534,1678381032,0
56,643acbc3f6ca059ac1b56ea4,0x6D3a6FDa22aA10822326eFdd4501c0eFd8958148,5447.908614,5447.908614,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,True,5447.908614,1678381284,0
57,643acbc5f6ca059ac1b56eb6,0x9d2B118515F945e556a6096f607F6439C694023D,4402.058602655841,4402.058602655841,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,4402.058602655841,1678381416,0
58,643acbc5f6ca059ac1b56ebe,0xE6d9b93546637936B69748D1112E317A8819521f,9.004210696085131,9.004210696085131,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,9.004210696085131,1678381476,0
59,643acbc9f6ca059ac1b56ef0,0x9d2B118515F945e556a6096f607F6439C694023D,11312.48,12737.852479999998,0xe416c2a158537db54b279d2a81609f5571cae297,variableDebtEthEURS,variable,True,11312.48,1678381992,0
60,643acbcaf6ca059ac1b56ef8,0x9d2B118515F945e556a6096f607F6439C694023D,9965.320343,9965.320343,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,True,9965.320343,1678382088,0
61,643acbcaf6ca059ac1b56f00,0x9d2B118515F945e556a6096f607F6439C694023D,3803.0318749999997,3803.0318749999997,0x61b537b07845515e76c6a756b4f19e75f067363d,variableDebtEthUSDT,variable,True,3803.0318749999997,1678382136,0
62,643acbcdf6ca059ac1b56f2b,0xa5C6ad56117deD85C39F19c6cb31ebD872Ab8D2B,10004.67070836262,10004.67070836262,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,10004.67070836262,1678386696,0
63,643acbcef6ca059ac1b56f33,0xa5C6ad56117deD85C39F19c6cb31ebD872Ab8D2B,7007.719999999999,7890.692719999998,0xe416c2a158537db54b279d2a81609f5571cae297,variableDebtEthEURS,variable,True,7007.719999999999,1678386768,0
64,643acbd3f6ca059ac1b56f6b,0xE34634f9fb4287547f6E05469bB84077c57075bb,30076.677003,30076.677003,0x65d31f6448888ab440d175df42fa39a37788bcc5,stableDebtEthUSDC,stable,True,30076.677003,1678392348,0
65,643acbd3f6ca059ac1b56f73,0xE34634f9fb4287547f6E05469bB84077c57075bb,30023.902634,30023.902634,0x61b537b07845515e76c6a756b4f19e75f067363d,variableDebtEthUSDT,variable,True,30023.902634,1678392420,0
66,643acbd9f6ca059ac1b56fb1,0x59934Bd6Baa3F0688f39801705D533f93Cc242f6,4952.283092500067,4952.283092500067,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,4952.283092500067,1678393044,0
67,643acbdaf6ca059ac1b56fba,0x59934Bd6Baa3F0688f39801705D533f93Cc242f6,5012.93,5644.55918,0x4b2d948a2769baab4709d04afc455645acdaf301,stableDebtEthEURS,stable,True,5012.93,1678393092,0
68,643acbdaf6ca059ac1b56fc2,0x59934Bd6Baa3F0688f39801705D533f93Cc242f6,5002.666816999999,5002.666816999999,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,True,5002.666816999999,1678393128,0
69,643acbdcf6ca059ac1b56fcb,0x59934Bd6Baa3F0688f39801705D533f93Cc242f6,5013.136565,5013.136565,0xa3400e953c2048ebf341e6958381396d5056bbe6,stableDebtEthUSDT,stable,True,5013.136565,1678393164,0
70,643acbdcf6ca059ac1b56fd3,0x59934Bd6Baa3F0688f39801705D533f93Cc242f6,101.08265229923286,3032.479568976986,0x6b7a94087d56571b4f31765fbb3e761d95c34da5,variableDebtEthLINK,variable,True,101.08265229923286,1678393212,0
71,643acbddf6ca059ac1b56fdb,0x59934Bd6Baa3F0688f39801705D533f93Cc242f6,0.02000147,1200.0882,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,True,0.02000147,1678393272,0
72,643acbddf6ca059ac1b56fe3,0x59934Bd6Baa3F0688f39801705D533f93Cc242f6,0.10779174319552431,431.1669727820973,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,0.10779174319552431,1678393368,0
73,643acbdef6ca059ac1b56fea,0x59934Bd6Baa3F0688f39801705D533f93Cc242f6,4902.283384923784,4902.283384923784,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,4952.283092500067,1678393416,0
74,643acbe4f6ca059ac1b5703f,0x884BC51BB452b4dA2C8474234736B9A3fa9d1269,2000.9294586588987,2000.9294586588987,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,2000.9294586588987,1678401504,0
75,643acbe4f6ca059ac1b57047,0x884BC51BB452b4dA2C8474234736B9A3fa9d1269,2002.2,2254.4772,0xe416c2a158537db54b279d2a81609f5571cae297,variableDebtEthEURS,variable,True,2002.2,1678401732,0
76,643acbe7f6ca059ac1b57067,0x19Bf4fE746c370E2930cD8C1b3DcFA55270c8eD7,1000.0,1000.0,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,1000.0,1678418760,0
77,643acbe7f6ca059ac1b5706e,0x19Bf4fE746c370E2930cD8C1b3DcFA55270c8eD7,200.0000346011352,200.0000346011352,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,1000.0,1678418880,0
78,643acbe8f6ca059ac1b57082,0xBF9E377249b00369B89ECD27315a8e2cC0Ef194A,3000.0010613054624,3000.0010613054624,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,3000.0010613054624,1678432128,0
79,643acbe9f6ca059ac1b57089,0xBF9E377249b00369B89ECD27315a8e2cC0Ef194A,0.002121634720424481,0.002121634720424481,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,False,3000.0010613054624,1678433328,0
80,643acbecf6ca059ac1b570b5,0x76f3524f4BDeA71720DA8969C935cE77737CEE1f,15004.598140612783,15004.598140612783,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,15004.598140612783,1678437900,0
81,643acbedf6ca059ac1b570bd,0x76f3524f4BDeA71720DA8969C935cE77737CEE1f,1.0000729800000001,60004.378800000006,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,True,1.0000729800000001,1678437948,0
82,643acbedf6ca059ac1b570c4,0x76f3524f4BDeA71720DA8969C935cE77737CEE1f,10004.60007910013,10004.60007910013,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,15004.598140612783,1678438464,0
83,643acbeef6ca059ac1b570d1,0x9e2A5304aEE86cd316d1A355570431b2c67782DC,400.21067,400.21067,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,True,400.21067,1678439400,0
84,643acbeff6ca059ac1b570de,0x9e2A5304aEE86cd316d1A355570431b2c67782DC,0.0,0.0,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,False,20.0,1678439532,0
85,643acbf0f6ca059ac1b570e7,0x9e2A5304aEE86cd316d1A355570431b2c67782DC,40.10303396430214,40.10303396430214,0x988ccf511eb27ece918133ae5c0c43a953fc0cd2,stableDebtEthDAI,stable,True,40.10303396430214,1678439532,0
86,643acbf1f6ca059ac1b570fe,0x95907d60eD15Bea714fFC7BB5aE9303e7Eca3Bf5,1203.06,1354.6455599999997,0x4b2d948a2769baab4709d04afc455645acdaf301,stableDebtEthEURS,stable,True,1203.06,1678442460,0
87,643acbf2f6ca059ac1b57109,0x95907d60eD15Bea714fFC7BB5aE9303e7Eca3Bf5,0.024093749999999997,1445.6249999999998,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,True,0.024093749999999997,1678442592,0
88,643acbf2f6ca059ac1b57111,0x21a2C8189FcA02E3952bACE4D58939185544b13B,0.1,400.0,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,0.1,1678442628,0
89,643acbf4f6ca059ac1b57125,0x95907d60eD15Bea714fFC7BB5aE9303e7Eca3Bf5,6006.2772239999995,6006.2772239999995,0x61b537b07845515e76c6a756b4f19e75f067363d,variableDebtEthUSDT,variable,True,6006.2772239999995,1678442868,0
90,643acbf4f6ca059ac1b5712b,0x95907d60eD15Bea714fFC7BB5aE9303e7Eca3Bf5,8006.2772239999995,8006.2772239999995,0x61b537b07845515e76c6a756b4f19e75f067363d,variableDebtEthUSDT,variable,True,8006.2772239999995,1678442868,0
91,643acbf4f6ca059ac1b57131,0x21a2C8189FcA02E3952bACE4D58939185544b13B,0.0,0.0,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,False,0.1,1678442988,0
92,643acbf6f6ca059ac1b5714a,0x36cE67f421ef6dB82a3600cc497e44aBC7f861C8,0.18001162,10800.6972,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,True,0.18001162,1678448028,0
93,643acbf6f6ca059ac1b57151,0x36cE67f421ef6dB82a3600cc497e44aBC7f861C8,0.16001162000000002,9600.6972,0x6a733204074bcd6294489fbae41e6dacccc7fa62,variableDebtEthWBTC,variable,True,0.18001162,1678448196,0
94,643acbfcf6ca059ac1b5719e,0xaDdfe0b2342800ebD67C30d1c2Bd479E4D498BD5,500.0,500.0,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,True,500.0,1678460664,0
95,643acbfcf6ca059ac1b571a3,0xBccD3054e883F66a71bA0f5c059322170b58A4Ef,255.4343117571293,1021737.2470285172,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,255.4343117571293,1678463580,0
96,643acbfcf6ca059ac1b571aa,0xBccD3054e883F66a71bA0f5c059322170b58A4Ef,256.4352027473584,1025740.8109894337,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,256.4352027473584,1678464108,0
97,643acbfcf6ca059ac1b571b5,0xaDdfe0b2342800ebD67C30d1c2Bd479E4D498BD5,1000.000621,1000.000621,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,True,1000.000621,1678465740,0
98,643acbfdf6ca059ac1b571bb,0xaDdfe0b2342800ebD67C30d1c2Bd479E4D498BD5,0.0,0.0,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,False,1000.000621,1678465776,0
99,643acbfdf6ca059ac1b571cc,0xaDdfe0b2342800ebD67C30d1c2Bd479E4D498BD5,500.0,500.0,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,True,1000.000621,1678466772,0
100,643acbfdf6ca059ac1b571d2,0xaDdfe0b2342800ebD67C30d1c2Bd479E4D498BD5,0.0,0.0,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,False,1000.000621,1678467084,0
101,643acbfef6ca059ac1b571e3,0xaDdfe0b2342800ebD67C30d1c2Bd479E4D498BD5,500.0,500.0,0x3600d5d4ba52d4ae4327dd7cb1437bf56eee6a76,variableDebtEthUSDC,variable,True,1000.000621,1678467492,0
102,643acbfff6ca059ac1b571f0,0xeEb8F836d93AE33F58a58A3DA3530027f3D0f020,0.010000642137869145,0.010000642137869145,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,0.010000642137869145,1678470432,0
103,643acc00f6ca059ac1b571fd,0x19Bf4fE746c370E2930cD8C1b3DcFA55270c8eD7,198.3247674364554,793299.0697458216,0xa037e753163dc9c4b5d29e36869ca3cc062bbabd,variableDebtEthWETH,variable,True,198.3247674364554,1678470636,0
104,643acc00f6ca059ac1b57203,0xeEb8F836d93AE33F58a58A3DA3530027f3D0f020,24.010000642641863,24.010000642641863,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,True,24.010000642641863,1678470636,0
105,643acc00f6ca059ac1b57209,0xeEb8F836d93AE33F58a58A3DA3530027f3D0f020,1.283690973963303e-06,1.283690973963303e-06,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,False,24.010000642641863,1678470744,0
106,643acc00f6ca059ac1b57210,0xeEb8F836d93AE33F58a58A3DA3530027f3D0f020,6.421378662833029e-07,6.421378662833029e-07,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,False,24.010000642641863,1678470828,0
107,643acc00f6ca059ac1b57218,0xeEb8F836d93AE33F58a58A3DA3530027f3D0f020,6.41553120994e-07,6.41553120994e-07,0x988ccf511eb27ece918133ae5c0c43a953fc0cd2,stableDebtEthDAI,stable,True,6.41553120994e-07,1678470828,0
108,643acc01f6ca059ac1b5721d,0xeEb8F836d93AE33F58a58A3DA3530027f3D0f020,0.0,0.0,0x988ccf511eb27ece918133ae5c0c43a953fc0cd2,stableDebtEthDAI,stable,False,6.41553120994e-07,1678471284,0
109,643acc01f6ca059ac1b57223,0xeEb8F836d93AE33F58a58A3DA3530027f3D0f020,1.2836914601443029e-06,1.2836914601443029e-06,0x1badcb245082a0e90c41770d47c7b58cba59af74,variableDebtEthDAI,variable,False,24.010000642641863,1678471284,0
110,643acc01f6ca059ac1b5722e,0x4cBeAE2F29ea46b16EB254CcE9c31AF5D4d22b5c,0.0,0.0,0xe416c2a158537db54b279d2a81609f5571cae297,variableDebtEthEURS,variable,False,5000.0,1678474344,0
